_id,locationLongitude,locationCountry,merchantCategoryCode,description,type,merchantName,currencyAmount,locationRegion,source,locationCity,originationDateTime,locationPostalCode,customerId,merchantId,locationLatitude,id,locationStreet,accountId,categoryTags
ObjectId("5db4fa01bf2b03355cd0e0b5"),-79.3376873464,CA,5814,TIM HORTONS #881 _F,CreditCardTransaction,Tim Hortons,4.69,ON,POS,Toronto,2019-08-30T19:37:00Z,M4M 1B2,5aac0493-7bc4-43dc-b233-6cb09e15a8ce,d1ceaf51-e100-442a-82f7-73609e0aa54b,43.6544260576,5aac0493-03fa9735-39f1-43c1-b882-5c06930aacec,829 Lake Shore Blvd E,8da69688-6c37-4503-b9f2-470fb493ca73,"["Food and Dining"]"
ObjectId("5db4fa01bf2b03355cd0e0c3"),-79.3800185385,CA,5651,BANANA REPUBLIC 3196,CreditCardTransaction,Banana Republic,146.03,ON,POS,Toronto,2019-09-15T10:48:00Z,M5B 2H1,5aac0493-7bc4-43dc-b233-6cb09e15a8ce,7c08218c-6a76-44e8-b47b-3e23e3189d49,43.6534025113,5aac0493-125f7168-c99b-42cf-924d-6b6c4a424f08,218 Yonge St,8da69688-6c37-4503-b9f2-470fb493ca73,"["Shopping"]"
ObjectId("5db4fa01bf2b03355cd0e0c5"),-79.347482923,CA,5921,LCBO #673,CreditCardTransaction,LCBO,35.33,ON,POS,Toronto,2019-08-12T19:14:00Z,M4M 1H4,5aac0493-7bc4-43dc-b233-6cb09e15a8ce,9efc776d-1f50-4900-821a-e5bdaf992dc5,43.659611849,5aac0493-162d7e21-c318-46e3-83a1-f65022273259,776 Queen St E,8da69688-6c37-4503-b9f2-470fb493ca73,"["Food and Dining"]"
ObjectId("5db4fa01bf2b03355cd0e0e4"),,,4511,SUNWING 2490517308490,DepositAccountTransaction,Sunwing,685.66,,,,2019-07-18T00:00:00.001Z,,5aac0493-7bc4-43dc-b233-6cb09e15a8ce,136bbcae-6db0-48c7-9720-009f723e493f,,5aac0493-3e58a9ef-689e-476f-aed5-ed2ec427531a,,7ea12595-8484-440f-84f3-6f0b7533debe,"["Travel"]"
ObjectId("5db4fa01bf2b03355cd0e106"),-79.365444711,CA,5921,LCBO #17,CreditCardTransaction,LCBO,33.34,ON,POS,Toronto,2019-07-12T13:28:00Z,M5A 1E7,5aac0493-7bc4-43dc-b233-6cb09e15a8ce,414bc2dd-6292-435a-b225-ce21b2d1c2bc,43.651099832,5aac0493-66253782-a4d9-4990-b9b6-efa09493bfad,222 Front St E,8da69688-6c37-4503-b9f2-470fb493ca73,"["Food and Dining"]"
ObjectId("5db4fa02bf2b03355cd0e198"),-79.3236138782,CA,5814,MCDONALD'S #10188 QPS,CreditCardTransaction,McDonald's,4.73,ON,POS,Scarborough,2019-05-24T19:36:00Z,M1W 3G4,a0db4ffa-7ba7-43a9-ae19-7d06aa04fabe,505ff624-3154-4880-8fdb-f744f894b373,43.8160750891,a0db4ffa-02977eed-197d-4460-89bc-77516d556b66,395 Bamburgh Crcl,c3c293f6-c3a7-469a-b170-f0b0a1c6b914,"["Food and Dining"]"
ObjectId("5db4fa02bf2b03355cd0e19d"),-79.3364151717,CA,5814,TIM HORTONS #220 _F,CreditCardTransaction,Tim Hortons,4.69,ON,POS,Scarborough,2019-09-14T16:51:00Z,M1W 3E8,a0db4ffa-7ba7-43a9-ae19-7d06aa04fabe,deafb42a-e006-46f3-89fa-e5ae50150f1f,43.8129575892,a0db4ffa-0b48e45f-1d76-4825-a098-07afdba18f21,4100 Gordon Baker Rd,c3c293f6-c3a7-469a-b170-f0b0a1c6b914,"["Food and Dining"]"
ObjectId("5db4fa02bf2b03355cd0e1a0"),-79.3436280286,CA,5814,TIM HORTONS #999 _F,CreditCardTransaction,Tim Hortons,4.53,ON,POS,North York,2019-06-21T18:19:00Z,M2H 3S7,a0db4ffa-7ba7-43a9-ae19-7d06aa04fabe,28355ff4-b5e7-4752-996a-1a997a3fb89d,43.8134568065,a0db4ffa-0c7fdbc3-8fa0-4a1e-94fb-dcf8809d11d7,3389 Steeles Ave E,c3c293f6-c3a7-469a-b170-f0b0a1c6b914,"["Food and Dining"]"
ObjectId("5db4fa02bf2b03355cd0e2c6"),-79.5338539255,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,32.24,ON,POS,North York,2019-08-13T10:27:00Z,M9N 2A7,0249bf2b-845f-4f2d-95d0-ce9e35a57055,5a3f8afb-791a-48c7-98e7-fe69846b9a51,43.7099586211,0249bf2b-386d6d91-34e9-417c-bc25-1755a3a819a3,2549 Weston Rd,797c5b19-7b6e-4f59-a417-0caf654447c7,"["Health and Fitness"]"
ObjectId("5db4fa02bf2b03355cd0e2ef"),-79.4715137532,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,32.24,ON,POS,North York,2019-04-23T14:25:00Z,M3J 3N4,0249bf2b-845f-4f2d-95d0-ce9e35a57055,3d0f47cc-3f1c-4895-bd53-d9f7d1cd76a0,43.7848269908,0249bf2b-539d7b6e-5a2d-4135-a9d7-18624c469831,51 Gerry Fitzgerald Dr,797c5b19-7b6e-4f59-a417-0caf654447c7,"["Health and Fitness"]"
ObjectId("5db4fa03bf2b03355cd0e3a4"),-79.4091210127,CA,5814,TIM HORTONS #489 _F,CreditCardTransaction,Tim Hortons,4.57,ON,POS,Toronto,2019-07-06T07:30:00Z,M5P 2L3,4e7a1825-a1a5-4342-a351-6307816e77fb,13ee2781-a5f6-424c-90f5-6ef87a3faa73,43.7042116573,4e7a1825-028502a1-ae2b-424d-a102-b1184b954a4c,333 Eglinton Ave W,0f0e066c-b471-455d-bd6d-f8c2f77bf7c8,"["Food and Dining"]"
ObjectId("5db4fa04bf2b03355cd0e4d5"),-79.3100416264,CA,5814,TIM HORTONS #820 _F,CreditCardTransaction,Tim Hortons,4.43,ON,POS,Toronto,2019-09-13T15:31:00Z,M4L 3W6,bf4cfed1-bd4b-47e7-a0ba-7e998f290e3c,888450b4-3ed2-4159-acc3-6500c0c3a359,43.6627409105,bf4cfed1-026bb36c-687a-496d-9a8a-199e1513ff6d,1681 Lake Shore Blvd E,83f8b54a-522c-4e2e-af95-3f8bbaca0812,"["Food and Dining"]"
ObjectId("5db4fa04bf2b03355cd0e4d6"),-79.3291970088,CA,5814,TIM HORTONS #839 _F,CreditCardTransaction,Tim Hortons,4.44,ON,POS,Toronto,2019-09-04T07:22:00Z,M4M 3H6,bf4cfed1-bd4b-47e7-a0ba-7e998f290e3c,dcb652c3-e1d7-4bdd-a81e-edef0b448f7f,43.659611866,bf4cfed1-02d67593-4bab-417d-9e6e-ccde9e771af3,731 Eastern Ave,83f8b54a-522c-4e2e-af95-3f8bbaca0812,"["Food and Dining"]"
ObjectId("5db4fa04bf2b03355cd0e4d8"),-79.3225778457,CA,5814,TIM HORTONS #580 _F,CreditCardTransaction,Tim Hortons,4.45,ON,POS,Toronto,2019-10-17T15:31:00Z,M4L 1A5,bf4cfed1-bd4b-47e7-a0ba-7e998f290e3c,9997f0a9-e060-4ca7-bed3-21182d59f230,43.6619339317,bf4cfed1-08548964-7dca-4f37-8e70-592a57700a69,969 Eastern Ave,83f8b54a-522c-4e2e-af95-3f8bbaca0812,"["Food and Dining"]"
ObjectId("5db4fa06bf2b03355cd0e7d9"),-79.1445065084,CA,5814,TIM HORTONS #891 _F,CreditCardTransaction,Tim Hortons,4.46,ON,POS,Scarborough,2019-10-02T10:14:00Z,M1B 5S3,c2dcd96a-e591-4c5e-ad5e-ebd29f5c83d9,18271627-4b28-4397-9808-d577658a5b67,43.7996840428,c2dcd96a-02b07184-a9d0-48ed-838b-98d8589cd0bf,7337 Kingston Rd,1ae5778a-870a-4d0b-bb03-35f7288809c6,"["Food and Dining"]"
ObjectId("5db4fa06bf2b03355cd0e7da"),-79.1472239781,CA,5814,TIM HORTONS #618 _F,CreditCardTransaction,Tim Hortons,4.51,ON,POS,Scarborough,2019-08-02T11:53:00Z,M1B 1G8,c2dcd96a-e591-4c5e-ad5e-ebd29f5c83d9,fb0d47d9-fb36-4a11-972b-1b2c4756c598,43.7986521103,c2dcd96a-0322c826-6d00-4035-bfc7-aa17f039959f,6780 Kingston Rd,1ae5778a-870a-4d0b-bb03-35f7288809c6,"["Food and Dining"]"
ObjectId("5db4fa06bf2b03355cd0e7e1"),-79.149089966,CA,5814,STARBUCKS #16709,CreditCardTransaction,Starbucks,4.49,ON,POS,Scarborough,2019-08-22T10:46:00Z,M1B 1G8,c2dcd96a-e591-4c5e-ad5e-ebd29f5c83d9,8d8fafbd-f92c-4b6b-a1f0-1683fae94d1f,43.79745857,c2dcd96a-0e76c71a-e25a-4189-b7b9-c212bb1f5fc7,6714 Kingston Rd,1ae5778a-870a-4d0b-bb03-35f7288809c6,"["Food and Dining"]"
ObjectId("5db4fa06bf2b03355cd0e89b"),-79.3996242286,CA,5814,TIM HORTONS #897 _F,CreditCardTransaction,Tim Hortons,4.56,ON,POS,Toronto,2019-07-20T12:32:00Z,M5V 1A6,a7bf9cee-9d2e-432c-af55-08edaec729f1,d5b0f386-1a06-4b4f-9907-c6fedb63b62c,43.6361188915,a7bf9cee-0138e444-7dfc-46b2-a07c-a36e56524b49,553 Lake Shore Blvd W,e73b818b-5a6e-4910-b362-e24477c4f564,"["Food and Dining"]"
ObjectId("5db4fa06bf2b03355cd0e89d"),-79.400080728,CA,5814,STARBUCKS #22839,CreditCardTransaction,Starbucks,4.56,ON,POS,Toronto,2019-04-20T13:44:00Z,M5V 1B7,a7bf9cee-9d2e-432c-af55-08edaec729f1,6b23a99c-c8e7-4f41-8e9e-d3a5eef33d7e,43.6367062252,a7bf9cee-06156929-bb9d-4d7d-840b-58b1bce239a3,600 Fleet St,e73b818b-5a6e-4910-b362-e24477c4f564,"["Food and Dining"]"
ObjectId("5db4fa06bf2b03355cd0e8a1"),-79.4011498934,CA,5814,TIM HORTONS #959 _F,CreditCardTransaction,Tim Hortons,4.39,ON,POS,Toronto,2019-08-21T16:53:00Z,M5V 0G8,a7bf9cee-9d2e-432c-af55-08edaec729f1,283574b9-2515-42bf-b93e-1b59993087bc,43.6375290887,a7bf9cee-07975fcf-07c1-4092-b709-906b458d6bcb,2 Bruyeres Mews,e73b818b-5a6e-4910-b362-e24477c4f564,"["Food and Dining"]"
ObjectId("5db4fa07bf2b03355cd0ea1c"),-79.5999774873,CA,5814,STARBUCKS #54922,CreditCardTransaction,Starbucks,4.41,ON,POS,Etobicoke,2019-07-05T12:44:00Z,M9C 5K5,975c79d2-57e3-4b1c-ac8a-cd504300a51f,a1202385-7523-44e5-a5f3-9df36c18a43a,43.6539054734,975c79d2-064ceabb-0df1-431c-8496-818ca2382cb5,5495 Eglinton Ave W,61af203b-f967-41f9-85de-514510c4904f,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0ead7"),-79.4433916992,CA,5814,TIM HORTONS #988 _F,CreditCardTransaction,Tim Hortons,4.68,ON,POS,North York,2019-04-19T10:02:00Z,M2R 1N2,55d59ca5-bd92-43f4-8878-93dbb9294e46,2d245721-83da-4027-a0cb-bdd28658ff33,43.7733589512,55d59ca5-023be7f3-b9d8-46b8-a98f-6e33ad7ea5ec,4926 Bathurst St,27199eea-e018-4d37-ab20-e9c5c6747022,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0eae2"),-79.444077729,CA,5814,TIM HORTONS #797 _F,CreditCardTransaction,Tim Hortons,4.39,ON,POS,North York,2019-09-19T16:34:00Z,M2R 2K9,55d59ca5-bd92-43f4-8878-93dbb9294e46,4e4beea0-4981-45ed-8ecc-6c5eaa30c017,43.7807568543,55d59ca5-0f7ba45d-678f-4256-8620-a4793c749404,515 Drewry Ave,27199eea-e018-4d37-ab20-e9c5c6747022,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0eae5"),-79.4422052065,CA,5814,TIM HORTONS #808 _F,CreditCardTransaction,Tim Hortons,4.43,ON,POS,North York,2019-05-22T14:41:00Z,M2R 1N2,55d59ca5-bd92-43f4-8878-93dbb9294e46,1f454f5f-9a8f-4c06-9b6b-cd9ab62b9823,43.7734746058,55d59ca5-132647d7-28a1-4ea0-8ce7-4701c966c87c,309 Finch Ave W,27199eea-e018-4d37-ab20-e9c5c6747022,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0eaf1"),-79.4119811167,CA,5812,JACK ASTOR'S 2999,CreditCardTransaction,Jack Astor's,111.66,ON,POS,North York,2019-09-14T18:29:00Z,M2N 5P2,55d59ca5-bd92-43f4-8878-93dbb9294e46,8f175f4c-d52b-4ca5-999a-15373ac397a4,43.7671907917,55d59ca5-1ff1e8e2-c076-4d05-ad32-a89f0aa77985,5051-5061 Yonge St,27199eea-e018-4d37-ab20-e9c5c6747022,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0ebdc"),-79.2742762784,CA,5814,TIM HORTONS #819 _F,CreditCardTransaction,Tim Hortons,4.78,ON,POS,Scarborough,2019-08-08T08:55:00Z,M1P 2R5,2c3d1254-61d6-4a22-9cde-5dfc086aaabb,de564957-7b56-47be-8d2e-26706f10dff9,43.7501347094,2c3d1254-02b7aa3f-9cbb-440e-8eb3-ad9f46bfa8c9,2370 Lawrence Ave E,1f100a5d-27b5-434b-af8a-a470297aaa61,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0ebdd"),-79.26434101,CA,5814,TIM HORTONS #423 _F,CreditCardTransaction,Tim Hortons,4.50,ON,POS,Scarborough,2019-05-10T14:51:00Z,M1P 2S2,2c3d1254-61d6-4a22-9cde-5dfc086aaabb,3c32cbd6-d78e-487d-8440-158d5b1437f6,43.751254636,2c3d1254-05eec09a-b0bd-4f00-a8a5-9bfa4b458e40,2611 Lawrence Ave E,1f100a5d-27b5-434b-af8a-a470297aaa61,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0ebde"),-79.260788778,CA,5814,MCDONALD'S #1326 QPS,CreditCardTransaction,McDonald's,4.39,ON,POS,Scarborough,2019-10-12T19:36:00Z,M1P 2S2,2c3d1254-61d6-4a22-9cde-5dfc086aaabb,2cea3ba2-b3a9-43ee-a805-f337905a244d,43.751892794,2c3d1254-07523aba-a14e-4ec1-9118-b89c78e6feba,2701 Lawrence Ave E,1f100a5d-27b5-434b-af8a-a470297aaa61,"["Food and Dining"]"
ObjectId("5db4fa08bf2b03355cd0ec40"),-79.2580219048,CA,5812,MILESTONES 3698,CreditCardTransaction,Milestones,116.26,ON,POS,Scarborough,2019-07-22T08:22:00Z,M1P 4P5,2c3d1254-61d6-4a22-9cde-5dfc086aaabb,bdbf0c26-22fa-4af2-b79d-91f0ba990b37,43.7762918562,2c3d1254-7799a00d-f299-4b68-b113-bb648fce35e2,300 Borough Dr,1f100a5d-27b5-434b-af8a-a470297aaa61,"["Food and Dining"]"
ObjectId("5db4fa09bf2b03355cd0eca2"),-79.278348117,CA,5814,TIM HORTONS #999 _F,CreditCardTransaction,Tim Hortons,4.32,ON,POS,Scarborough,2019-06-01T15:19:00Z,M1P 5B7,dcc228e7-2bbe-488e-872c-bb12ae3364a2,673498b9-3c3d-482e-9381-c50151cf63b8,43.770916343,dcc228e7-02143f29-37ac-4377-8be4-746bb0a26b67,1 William Kitchen Rd,17811835-3af7-4916-bfd8-a3cb370535d8,"["Food and Dining"]"
ObjectId("5db4fa09bf2b03355cd0eca3"),-79.256675716,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,9.61,ON,POS,Scarborough,2019-07-24T19:57:00Z,,dcc228e7-2bbe-488e-872c-bb12ae3364a2,c5009b39-05c5-4dbd-978e-0d1f830effbd,43.772699718,dcc228e7-032c8436-d9c7-4754-86a4-db50602b55d5,158 Borough Dr,17811835-3af7-4916-bfd8-a3cb370535d8,"["Shopping"]"
ObjectId("5db4fa09bf2b03355cd0eca4"),-79.2816892327,CA,5814,TIM HORTONS #992 _F,CreditCardTransaction,Tim Hortons,4.44,ON,POS,Scarborough,2019-09-27T16:45:00Z,M1P 2L7,dcc228e7-2bbe-488e-872c-bb12ae3364a2,2b7ed1a1-6886-410c-8844-cd62b285dd25,43.7653074369,dcc228e7-0451d826-ee85-402f-8343-03736747810e,1480 Kennedy Rd,17811835-3af7-4916-bfd8-a3cb370535d8,"["Food and Dining"]"
ObjectId("5db4fa09bf2b03355cd0eca8"),-79.288637071,CA,5541,PETROCAN #88871,CreditCardTransaction,Petro-Canada,36.45,ON,POS,Scarborough,2019-04-12T09:07:00Z,M1T 3L5,dcc228e7-2bbe-488e-872c-bb12ae3364a2,f2d5f9b4-e3cb-4ba4-a743-28853e9b66d4,43.7827930373,dcc228e7-06664118-9690-45f6-ac8b-c702fe604873,3905 Sheppard Ave E,17811835-3af7-4916-bfd8-a3cb370535d8,"["Auto and Transport"]"
ObjectId("5db4fa09bf2b03355cd0ecaf"),-79.282833396,CA,5814,STARBUCKS #4350,CreditCardTransaction,Starbucks,4.48,ON,POS,Scarborough,2019-10-17T16:48:00Z,M1P 5B7,dcc228e7-2bbe-488e-872c-bb12ae3364a2,da18e99d-347b-4cb5-9975-726e2c33b3eb,43.772144719,dcc228e7-0a6e5689-d553-4c80-8004-25d0ea7156c5,20 William Kitchen Rd,17811835-3af7-4916-bfd8-a3cb370535d8,"["Food and Dining"]"
ObjectId("5db4fa09bf2b03355cd0ecbf"),-79.2820672798,CA,5541,PETROCAN #86624,CreditCardTransaction,Petro-Canada,32.60,ON,POS,Scarborough,2019-10-16T15:42:00Z,M1P 2M1,dcc228e7-2bbe-488e-872c-bb12ae3364a2,5549b5b6-5d38-4bad-a106-67d3f61cd79a,43.7703363774,dcc228e7-16919fe0-ff1a-4fe5-96e4-39c2ab657f32,1977 Kennedy Rd,17811835-3af7-4916-bfd8-a3cb370535d8,"["Auto and Transport"]"
ObjectId("5db4fa09bf2b03355cd0ed17"),-79.2617358575,CA,5541,PETROCAN #08829,CreditCardTransaction,Petro-Canada,34.42,ON,POS,Scarborough,2019-07-31T17:35:00Z,M1P 3G6,dcc228e7-2bbe-488e-872c-bb12ae3364a2,87247fd2-b8fd-41de-8616-39e86862957f,43.7696006789,dcc228e7-42693e75-485e-4f2f-8fe8-9d2358001ae5,1270 Brimley Rd,17811835-3af7-4916-bfd8-a3cb370535d8,"["Auto and Transport"]"
ObjectId("5db4fa09bf2b03355cd0ee47"),-79.2385191916,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,10.99,ON,POS,Scarborough,2019-04-02T07:40:00Z,,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,dd5dfa86-7502-4733-8040-109142a83f07,43.7897642535,da2f94b6-0146f790-bb61-4592-8e2a-1523100101a6,284 Milner Ave,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Shopping"]"
ObjectId("5db4fa09bf2b03355cd0ee4e"),-79.1840288354,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,32.38,ON,POS,Scarborough,2019-10-09T07:47:00Z,M1E 2P1,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,ce2da3ff-3799-46b3-8906-4c6580edc2f1,43.7705277882,da2f94b6-04eae709-f1da-4dac-bb7f-ca61b56c4255,4525 Kingston Rd,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Health and Fitness"]"
ObjectId("5db4fa09bf2b03355cd0ee53"),-79.2398716928,CA,5541,PETROCAN #45080,CreditCardTransaction,Petro-Canada,35.42,ON,POS,Scarborough,2019-08-29T08:04:00Z,M1S 4N3,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,0c12fe6e-bee1-4335-94df-7927dc2fd727,43.7940518478,da2f94b6-099c656a-c56b-4326-9fab-8ab572fbcf37,5110 Sheppard Ave E,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Auto and Transport"]"
ObjectId("5db4fa09bf2b03355cd0ee58"),-79.2500076503,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,11.36,ON,POS,Scarborough,2019-06-05T11:59:00Z,,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,8d647e77-8186-4da6-9a51-b749846c8556,43.7755643577,da2f94b6-0d95fd5b-b168-4509-9f9e-9593a5fe9753,101 Grangeway Ave,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Shopping"]"
ObjectId("5db4fa09bf2b03355cd0ee62"),-79.2379207521,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,12.15,ON,POS,Scarborough,2019-06-22T07:31:00Z,,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,07024ddb-66a8-4a51-8058-e8b873411862,43.7900130042,da2f94b6-149a081d-215b-441a-9a04-13ab926dcdc6,1530 Markham Rd,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Shopping"]"
ObjectId("5db4fa09bf2b03355cd0ee75"),-79.2291360962,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,32.63,ON,POS,Scarborough,2019-06-05T18:56:00Z,M1H 1B2,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,9d43ae75-992e-4fd4-b557-a46590c80c4d,43.7587473241,da2f94b6-25cfc550-2814-49e0-9ceb-d544a0bce878,3495 Lawrence Ave E,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Health and Fitness"]"
ObjectId("5db4fa09bf2b03355cd0ee84"),-79.213504352,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,33.30,ON,POS,Scarborough,2019-08-28T09:53:00Z,M1M 1R9,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,4f49bfe9-52c4-40c6-8de4-f5c6809220c6,43.743081881,da2f94b6-2cc658dc-0a2b-4751-8182-09114a8fada4,3660 Kingston Rd,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Health and Fitness"]"
ObjectId("5db4fa09bf2b03355cd0eea0"),-79.236719728,CA,5541,PETROCAN #95994,CreditCardTransaction,Petro-Canada,35.52,ON,POS,Scarborough,2019-07-30T11:17:00Z,M1B 2W1,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,7f0ce8ea-b46c-493e-b39d-9e680eb626f8,43.790088703,da2f94b6-3e9175ce-dc0a-490a-8bc7-9883ced78421,1525 Markham Rd,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Auto and Transport"]"
ObjectId("5db4fa09bf2b03355cd0ef4b"),-79.2345860102,CA,5541,PETROCAN #24435,CreditCardTransaction,Petro-Canada,34.97,ON,POS,Scarborough,2019-05-31T12:07:00Z,M1H 2Z9,da2f94b6-1baa-46ec-8621-d46cb8aff9cc,689ef836-cb14-4db7-befd-063c7fd67dd6,43.7819843039,da2f94b6-a92f3f23-267c-4e39-9148-b6eaa1c0ca95,900 Progress Ave,9e7d44c2-9e86-4c7f-bff9-9797e92eff59,"["Auto and Transport"]"
ObjectId("5db4fa0abf2b03355cd0efcc"),-79.3838980987,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,8.00,ON,POS,Toronto,2019-09-05T11:13:00Z,,6769f01e-78b1-4f74-8392-f76f02b3e60f,892fb7dc-b2ce-4dd3-82eb-15cd3d51d8a8,43.6519096745,6769f01e-0019fe4e-2fb5-4409-bfb0-590107b83f19,110 Queen St W,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Shopping"]"
ObjectId("5db4fa0abf2b03355cd0efd0"),-79.3857774714,CA,5814,TIM HORTONS #191 _F,CreditCardTransaction,Tim Hortons,4.35,ON,POS,Toronto,2019-09-06T11:35:00Z,M5H 3B3,6769f01e-78b1-4f74-8392-f76f02b3e60f,c36ca2bb-bc1a-48f2-8e27-c55099a839fc,43.6486124865,6769f01e-047d2932-1b6e-4daa-9eaa-4ee317b45b52,170 University Ave,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Food and Dining"]"
ObjectId("5db4fa0abf2b03355cd0efd4"),-79.3840625425,CA,5812,THE KEG STEAKHOUSE 998,CreditCardTransaction,The Keg Steakhouse + Bar,86.40,ON,POS,Toronto,2019-05-13T10:52:00Z,M5H 3R8,6769f01e-78b1-4f74-8392-f76f02b3e60f,e5056920-ba4e-41c7-b47b-6221d2f24096,43.6496512853,6769f01e-072ff3a6-d0cb-4fd0-856c-2b0a31592bca,165 York St,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Food and Dining"]"
ObjectId("5db4fa0abf2b03355cd0efd6"),-79.3870486487,CA,5814,SUBWAY #99798,CreditCardTransaction,Subway,4.29,ON,POS,Toronto,2019-09-11T17:59:00Z,,6769f01e-78b1-4f74-8392-f76f02b3e60f,bf3eefd1-f17d-4cc7-b317-17ed434c5dfd,43.6490933747,6769f01e-0978e44a-512c-4364-a01d-ee0bca4b0dc6,128 Simcoe St,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Food and Dining"]"
ObjectId("5db4fa0abf2b03355cd0efda"),-79.382720577,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,9.95,ON,POS,Toronto,2019-07-20T14:50:00Z,,6769f01e-78b1-4f74-8392-f76f02b3e60f,de14570c-d761-4d14-93b9-94cc005db102,43.645527164,6769f01e-0abc4194-66c3-4982-be2c-02b12bb333c4,40 York St,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Shopping"]"
ObjectId("5db4fa0abf2b03355cd0efe9"),-79.3872591926,CA,5814,TIM HORTONS #574 _F,CreditCardTransaction,Tim Hortons,4.63,ON,POS,Toronto,2019-05-25T13:38:00Z,M5H 3G4,6769f01e-78b1-4f74-8392-f76f02b3e60f,970e2af5-69c4-44d4-b381-14740efe9890,43.6496291107,6769f01e-145dd558-be99-4a32-b42d-9d07b7e6185a,148 Simcoe St,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Food and Dining"]"
ObjectId("5db4fa0abf2b03355cd0f006"),-79.3897107534,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,13.62,ON,POS,Toronto,2019-05-07T09:55:00Z,,6769f01e-78b1-4f74-8392-f76f02b3e60f,2b86b6a3-f3d7-4d52-b02a-a3c31afc3f85,43.6536637994,6769f01e-23f9109a-5d5e-4abb-b58b-601065c0dfcf,121 St Patrick St,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Shopping"]"
ObjectId("5db4fa0abf2b03355cd0f04c"),-79.3817140007,CA,5921,LCBO #333,CreditCardTransaction,LCBO,34.94,ON,POS,Toronto,2019-07-20T19:34:00Z,M5X 1B1,6769f01e-78b1-4f74-8392-f76f02b3e60f,662a6c22-5f80-48c7-8a58-6a2dc089d10b,43.6487781011,6769f01e-5f6d6543-8777-44ef-b2bc-31c32b1cbee0,100 King St W,10a97165-8b97-4e24-ac37-270ba865fb0e,"["Food and Dining"]"
ObjectId("5db4fa0bbf2b03355cd0f248"),-79.4187878551,CA,5814,STARBUCKS #4798,CreditCardTransaction,Starbucks,4.59,ON,POS,Toronto,2019-06-14T12:09:00Z,M6C 1A2,cdacdd41-469e-465e-b144-da8d17d34df0,fcf97739-7737-4a7d-abd3-4353109e55dc,43.6833241951,cdacdd41-04d1f5ed-15d4-490a-abbd-8585fe381882,504 St Clair Ave W,20be7f8b-945a-4c14-9187-fe898e4bc9bd,"["Food and Dining"]"
ObjectId("5db4fa0bbf2b03355cd0f297"),,,5200,CDN TIRE STORE #34889,DepositAccountTransaction,Canadian Tire,122.26,,,,2019-08-30T00:00:00.001Z,,cdacdd41-469e-465e-b144-da8d17d34df0,8f7c29d7-80d6-40ea-ab2b-fc96108dce0c,,cdacdd41-4a97c667-11f4-463e-a2ae-926ad2252204,,db177e9c-c65b-469b-849f-830120b11754,"["Home"]"
